# tau eta eta_joint W_out W_out_joint power power_joint
8.599999999999987210e+00 6.847895326686945783e-01 6.847545677197360847e-01 2.993266812729529214e-01 2.993113978294519306e-01 1.001092579508204398e-02 1.001041464312548909e-02
8.649999999999987921e+00 6.847916020918081159e-01 6.849398404396372930e-01 2.993275322824426876e-01 2.993923283732676799e-01 9.985905997746218760e-03 9.988067668832957546e-03
8.699999999999986855e+00 6.847897378290316306e-01 6.847914865811517426e-01 2.993267015309317713e-01 2.993274659235255486e-01 9.960955125821364248e-03 9.960980563178893632e-03
8.749999999999985789e+00 6.847918218185040651e-01 6.849086634020767894e-01 2.993276433263637459e-01 2.993787156592085941e-01 9.936187330335733564e-03 9.937882677484109056e-03
8.799999999999986500e+00 6.847902579984493920e-01 6.848042982401555401e-01 2.993270405246682975e-01 2.993331776213180584e-01 9.911491408101606032e-03 9.911694623222458422e-03
8.849999999999987210e+00 6.847922760345127591e-01 6.848450070746070484e-01 2.993280479965112484e-01 2.993510971456512237e-01 9.886971032089559783e-03 9.887732358237866226e-03
8.899999999999986144e+00 6.847907927628716918e-01 6.848272341372904082e-01 2.993275585419761242e-01 2.993434873595799406e-01 9.862522521976155310e-03 9.863047359458983199e-03
8.949999999999985079e+00 6.847930949498108877e-01 6.847404177856802887e-01 2.993287464805801656e-01 2.993057208548492998e-01 9.838249678901574147e-03 9.837492879370567447e-03
8.999999999999985789e+00 6.847912181826795175e-01 6.848704037307481451e-01 2.993281102340058508e-01 2.993627229156989866e-01 9.814036401114951957e-03 9.815171243137679399e-03
9.049999999999986500e+00 6.847939985542567110e-01 6.846336216573123412e-01 2.993294981269054578e-01 2.992593959703812034e-01 9.790008115352596615e-03 9.787715322007567095e-03
9.099999999999985434e+00 6.847916827666166162e-01 6.849106159426797680e-01 2.993286327564952387e-01 2.993806195225092726e-01 9.766023907226605016e-03 9.767720049674044960e-03
9.149999999999984368e+00 6.847945454876805949e-01 6.845807788937712246e-01 2.993299977572897452e-01 2.992365584118727995e-01 9.742229381848330552e-03 9.739188231468609222e-03
9.199999999999985079e+00 6.847923607952879355e-01 6.849230351974490150e-01 2.993291203947650025e-01 2.993862393933057753e-01 9.718477934894975342e-03 9.720332447834611339e-03
9.249999999999985789e+00 6.847945667956583105e-01 6.846038570736602269e-01 2.993301292747760911e-01 2.992467682662232065e-01 9.694902972462390162e-03 9.692203020768369592e-03
9.299999999999984723e+00 6.847932002272871799e-01 6.849125273256528867e-01 2.993295521265439962e-01 2.993817111241778850e-01 9.671391021859264067e-03 9.673076288341780210e-03
9.349999999999983658e+00 6.847943251638365370e-01 6.846717691967937336e-01 2.993300526706473841e-01 2.992764823025499954e-01 9.648027483340777116e-03 9.646300799437557832e-03
9.399999999999984368e+00 6.847939785587696671e-01 6.849067980600080929e-01 2.993299112622656022e-01 2.993792257310718963e-01 9.624755989140381177e-03 9.626341663378524052e-03
9.449999999999985079e+00 6.847942444892380909e-01 6.847323652799528482e-01 2.993300552271036530e-01 2.993030072381904771e-01 9.601605620757141038e-03 9.600738002828892656e-03
9.499999999999984013e+00 6.847945883085941876e-01 6.849207831397265966e-01 2.993302618309319207e-01 2.993854227981613825e-01 9.578568378589828736e-03 9.580333529541171234e-03
9.549999999999982947e+00 6.847945101383586808e-01 6.847597701727650144e-01 2.993303199586240249e-01 2.993151347828340025e-01 9.555636710570606859e-03 9.555151948374597179e-03
9.599999999999983658e+00 6.847951916984573728e-01 6.849362421763636188e-01 2.993307485588864170e-01 2.993924031172829903e-01 9.532826387225688466e-03 9.534789908193732136e-03
9.649999999999984368e+00 6.847949579077697857e-01 6.847681977103509121e-01 2.993308121581534920e-01 2.993191150048166715e-01 9.510113174206630618e-03 9.509741541058519543e-03
9.699999999999983302e+00 6.847960377707407176e-01 6.849221449233870995e-01 2.993314762211931601e-01 2.993865989702770847e-01 9.487526980069521665e-03 9.489274135349518718e-03
9.749999999999982236e+00 6.847953232379122568e-01 6.847832826611260915e-01 2.993313693233423667e-01 2.993261062582854848e-01 9.465023535915972550e-03 9.464857114886506689e-03
9.799999999999982947e+00 6.847971357336587461e-01 6.848733923456016282e-01 2.993323650674820646e-01 2.993656976718604978e-01 9.442661358595656404e-03 9.443712860311063648e-03
9.849999999999983658e+00 6.847955421722442537e-01 6.848079873671243378e-01 2.993318541862599602e-01 2.993372941212912863e-01 9.420357330802837242e-03 9.420528532534744662e-03
9.899999999999982592e+00 6.847981616498006741e-01 6.848230044569152408e-01 2.993331531749656715e-01 2.993440122517035951e-01 9.398215170328599877e-03 9.398556114653181665e-03
9.949999999999981526e+00 6.847957732535998598e-01 6.848215482807064047e-01 2.993322211771918262e-01 2.993434877422262996e-01 9.376107162950416893e-03 9.376460070234191382e-03
9.999999999999982236e+00 6.847987268447773834e-01 6.848120919300844101e-01 2.993335751609200734e-01 2.993394171968504214e-01 9.354174223778760969e-03 9.354356787401584342e-03
1.004999999999998295e+01 6.847961599019772860e-01 6.848083538212479393e-01 2.993324689822522977e-01 2.993377990880203843e-01 9.332267154551911192e-03 9.332433330881391084e-03
1.009999999999998188e+01 6.847987343149012363e-01 6.848491978755532061e-01 2.993335671628178929e-01 2.993556253776842313e-01 9.310530860429801214e-03 9.311216963536064067e-03
1.014999999999998082e+01 6.847966455656664397e-01 6.847795144249967381e-01 2.993325943717599635e-01 2.993251061505275423e-01 9.288831477789300309e-03 9.288599104748728602e-03
1.019999999999998153e+01 6.847984529755163363e-01 6.849023633588146032e-01 2.993333052755984269e-01 2.993787257030978699e-01 9.267284993052592179e-03 9.268691198238332776e-03
1.024999999999998224e+01 6.847970622153667364e-01 6.847606708404483378e-01 2.993326134388074600e-01 2.993167063533919148e-01 9.245795009692902092e-03 9.245303671147248742e-03
1.029999999999998117e+01 6.847982461701213053e-01 6.849311972705749429e-01 2.993330568458802965e-01 2.993911712752503895e-01 9.224439348101095767e-03 9.226230239607106920e-03
1.034999999999998010e+01 6.847973719732740605e-01 6.847611911575587351e-01 2.993326224734518259e-01 2.993168074325440742e-01 9.203155187500448517e-03 9.202668944889910024e-03
1.039999999999998082e+01 6.847982522051240251e-01 6.849240577974717858e-01 2.993329848771153490e-01 2.993879759103874605e-01 9.181993401138515906e-03 9.183680242649929285e-03
1.044999999999998153e+01 6.847977528261162128e-01 6.847622535720535586e-01 2.993327780889631917e-01 2.993172609668716122e-01 9.160911341666824054e-03 9.160436448871366391e-03
1.049999999999998046e+01 6.847983416210615681e-01 6.849018960207423623e-01 2.993330798426637740e-01 2.993783446388873504e-01 9.139941369241649793e-03 9.141323500424049231e-03
1.054999999999997939e+01 6.847984041278427636e-01 6.847394349311103356e-01 2.993331784513439953e-01 2.993074023441243403e-01 9.119061034313612202e-03 9.118275775906310027e-03
1.059999999999998010e+01 6.847983512005902940e-01 6.848893389317555203e-01 2.993332430221293805e-01 2.993730148069141395e-01 9.098274863894518366e-03 9.099483732732961336e-03
1.064999999999998082e+01 6.847992862625941202e-01 6.846945605951887392e-01 2.993337470596884042e-01 2.992879702502397876e-01 9.077596574971603591e-03 9.076208347240030672e-03
1.069999999999997975e+01 6.847983034511159195e-01 6.848881091188270265e-01 2.993334072721665073e-01 2.993726623876842297e-01 9.056986604301566629e-03 9.058174353636445214e-03
1.074999999999997868e+01 6.848000975748252950e-01 6.846598588491233928e-01 2.993342672599247356e-01 2.992729672450034073e-01 9.036506181431697496e-03 9.034655614943506649e-03
1.079999999999997939e+01 6.847983694505779262e-01 6.848811481219453379e-01 2.993335657720154197e-01 2.993697493203059112e-01 9.016071258193245064e-03 9.017161124105608702e-03
1.084999999999998010e+01 6.848005386001445594e-01 6.846682456099082437e-01 2.993345432286272922e-01 2.992767163731085978e-01 8.995778909951242241e-03 8.994041063053610438e-03
1.089999999999997904e+01 6.847986516190631701e-01 6.848584588543991103e-01 2.993337239487821044e-01 2.993598664104091256e-01 8.975523956485230437e-03 8.976307838393086935e-03
1.094999999999997797e+01 6.848005907802940939e-01 6.847210431607715364e-01 2.993345591570411024e-01 2.992997879375907111e-01 8.955409398864364393e-03 8.954369123039372311e-03
1.099999999999997868e+01 6.847990592475911020e-01 6.848315286249744283e-01 2.993338675640615509e-01 2.993480603176559285e-01 8.935339330270502395e-03 8.935762994556900249e-03
1.104999999999997939e+01 6.848005205492989633e-01 6.847874753796305836e-01 2.993344846201688725e-01 2.993287824207366832e-01 8.915397903802507046e-03 8.915228069120982243e-03
1.109999999999997833e+01 6.847994287543248682e-01 6.848189371066856213e-01 2.993339959612830725e-01 2.993425232947205528e-01 8.895512509993560787e-03 8.895765922577141341e-03
1.114999999999997726e+01 6.848006135036727171e-01 6.848350729698264860e-01 2.993345243678886547e-01 2.993495870119746716e-01 8.875745718840295437e-03 8.876192350243884005e-03
1.119999999999997797e+01 6.847997322091156081e-01 6.848214053631571652e-01 2.993341761483419017e-01 2.993436497439121435e-01 8.856040714447992873e-03 8.856320998340603753e-03
1.124999999999997868e+01 6.848009268540948824e-01 6.848579664114030630e-01 2.993347651504096874e-01 2.993596978305822498e-01 8.836450631746418233e-03 8.837186651825312822e-03
1.129999999999997762e+01 6.848001165694449499e-01 6.848174893746462599e-01 2.993345074102288228e-01 2.993421012758860078e-01 8.816922162304246038e-03 8.817145840232293655e-03
