# total_time tau_hot tau_cold eta power W_out Q_hot Q_cold W_comp W_exp W_net
1.666500000000000000e+03 5.530000000000000000e+02 1.106000000000000000e+03 6.847677598852982550e-01 1.497146635386275096e-04 2.494994867871227484e-01 3.643563575903676632e-01 -1.381025136449136048e-01 -7.766520262895293403e-01 5.271525395024065919e-01 -2.494994867871227484e-01
1.669500000000000000e+03 5.540000000000000000e+02 1.108000000000000000e+03 6.847675936248921458e-01 1.496488336828522188e-04 2.498387278335217898e-01 3.648518565415357351e-01 -1.381072881955852094e-01 -7.769839045172615144e-01 5.271451766837397246e-01 -2.498387278335217898e-01
1.672500000000000000e+03 5.550000000000000000e+02 1.110000000000000000e+03 6.847677172410560065e-01 1.495819700310380552e-04 2.501758448769111354e-01 3.653440992879674054e-01 -1.381119137099628413e-01 -7.773136110410348021e-01 5.271377661641236667e-01 -2.501758448769111354e-01
1.675500000000000000e+03 5.560000000000000000e+02 1.112000000000000000e+03 6.847678884368184615e-01 1.495140341409205919e-04 2.505107642031124682e-01 3.658331070035658605e-01 -1.381164786876358241e-01 -7.776411600694066451e-01 5.271303958662941769e-01 -2.505107642031124682e-01
1.678500000000000000e+03 5.570000000000000000e+02 1.114000000000000000e+03 6.847677172399844192e-01 1.494449552780361865e-04 2.508433574341837335e-01 3.663189007291839383e-01 -1.381211261658522593e-01 -7.779665657176764171e-01 5.271232082834926835e-01 -2.508433574341837335e-01
1.681500000000000000e+03 5.580000000000000000e+02 1.116000000000000000e+03 6.847681804338096034e-01 1.493749608538008178e-04 2.511739966756660891e-01 3.668015013731275586e-01 -1.381254989400503841e-01 -7.782898420083843583e-01 5.271158453327182691e-01 -2.511739966756660891e-01
1.684500000000000000e+03 5.590000000000000000e+02 1.118000000000000000e+03 6.847676518676847346e-01 1.493037101896938000e-04 2.515020998145391928e-01 3.672809297118142524e-01 -1.381301933003480920e-01 -7.786110028718165044e-01 5.271089030572773115e-01 -2.515020998145391928e-01
1.687500000000000000e+03 5.600000000000000000e+02 1.120000000000000000e+03 6.847684574964947313e-01 1.492317244181747742e-04 2.518285349556699249e-01 3.677572063940445224e-01 -1.381343561792872376e-01 -7.789300621490684584e-01 5.271015271933985336e-01 -2.518285349556699249e-01
1.690500000000000000e+03 5.610000000000000000e+02 1.122000000000000000e+03 6.847676150791488503e-01 1.491583672937969772e-04 2.521522199101637884e-01 3.682303519581877072e-01 -1.381390834637518106e-01 -7.792470336039352130e-01 5.270948136937714246e-01 -2.521522199101637884e-01
1.693500000000000000e+03 5.620000000000000000e+02 1.124000000000000000e+03 6.847687428245736729e-01 1.490844407131140445e-04 2.524745003476586147e-01 3.687003867995451989e-01 -1.381430446339629858e-01 -7.795619309005774600e-01 5.270874305529188453e-01 -2.524745003476586147e-01
1.696500000000000000e+03 5.630000000000000000e+02 1.126000000000000000e+03 6.847675710975101859e-01 1.490090284125742640e-04 2.527938167019322391e-01 3.691673311818305381e-01 -1.381478124809472352e-01 -7.798747676115507232e-01 5.270809509096184842e-01 -2.527938167019322391e-01
1.699500000000000000e+03 5.640000000000000000e+02 1.128000000000000000e+03 6.847689893407120643e-01 1.489332079092833957e-04 2.531119868418271190e-01 3.696312052412310534e-01 -1.381515843756385142e-01 -7.801855572206236600e-01 5.270735703787965409e-01 -2.531119868418271190e-01
1.702500000000000000e+03 5.650000000000000000e+02 1.130000000000000000e+03 6.847675521542083699e-01 1.488558077892429771e-04 2.534270127611861767e-01 3.700920289869618074e-01 -1.381563711280777984e-01 -7.804943131232936482e-01 5.270673003621074715e-01 -2.534270127611861767e-01
1.705500000000000000e+03 5.660000000000000000e+02 1.132000000000000000e+03 6.847692522810429061e-01 1.487781440930382732e-04 2.537411247506767831e-01 3.705498223020918802e-01 -1.381599577305357984e-01 -7.808010486274163942e-01 5.270599238767396111e-01 -2.537411247506767831e-01
1.708500000000000000e+03 5.670000000000000000e+02 1.134000000000000000e+03 6.847675273159066212e-01 1.486988035998860211e-04 2.540519059504052768e-01 3.710046049441279581e-01 -1.381647734530433158e-01 -7.811057769537027573e-01 5.270538710032974805e-01 -2.540519059504052768e-01
1.711500000000000000e+03 5.680000000000000000e+02 1.136000000000000000e+03 6.847695007750983498e-01 1.486193463175201608e-04 2.543620112224357355e-01 3.714563965458749228e-01 -1.381681787565468000e-01 -7.814085112364003161e-01 5.270465000139645806e-01 -2.543620112224357355e-01
1.714500000000000000e+03 5.690000000000000000e+02 1.138000000000000000e+03 6.847675071175347572e-01 1.485381207734370749e-04 2.546686080660578444e-01 3.719052166158726136e-01 -1.381730181737798047e-01 -7.817092645236477511e-01 5.270406564575899067e-01 -2.546686080660578444e-01
1.717500000000000000e+03 5.700000000000000000e+02 1.140000000000000000e+03 6.847697387675449887e-01 1.484569169664398344e-04 2.549747548898604332e-01 3.723510845394050195e-01 -1.381762486369942367e-01 -7.820080497782737616e-01 5.270332948884133284e-01 -2.549747548898604332e-01
1.720500000000000000e+03 5.710000000000000000e+02 1.142000000000000000e+03 6.847674952323842268e-01 1.483738605200179647e-04 2.552772270246909114e-01 3.727940195789513078e-01 -1.381811064960623281e-01 -7.823048798781804258e-01 5.270276528534895144e-01 -2.552772270246909114e-01
1.723500000000000000e+03 5.720000000000000000e+02 1.144000000000000000e+03 6.847699302639778107e-01 1.482909475730257462e-04 2.555794481421098663e-01 3.732340408749904581e-01 -1.381841834077624231e-01 -7.825997676169513806e-01 5.270203194748415143e-01 -2.555794481421098663e-01
1.726500000000000000e+03 5.730000000000000000e+02 1.146000000000000000e+03 6.847674715968605774e-01 1.482061167338974070e-04 2.558778605410738649e-01 3.736711674466269839e-01 -1.381890484472487746e-01 -7.828927257043699628e-01 5.270148651632960979e-01 -2.558778605410738649e-01
1.729500000000000000e+03 5.740000000000000000e+02 1.148000000000000000e+03 6.847701865424473677e-01 1.481215594114281236e-04 2.561762370020649326e-01 3.741054181922757182e-01 -1.381919441330246578e-01 -7.831837667669596659e-01 5.270075297648947332e-01 -2.561762370020649326e-01
1.732500000000000000e+03 5.750000000000000000e+02 1.150000000000000000e+03 6.847674810526196421e-01 1.480349952321166748e-04 2.564706292396421450e-01 3.745368118903621424e-01 -1.381968297975328941e-01 -7.834729033485290373e-01 5.270022741088868923e-01 -2.564706292396421450e-01
1.735500000000000000e+03 5.760000000000000000e+02 1.152000000000000000e+03 6.847703936969803395e-01 1.479488228869386978e-04 2.567651821202820983e-01 3.749653672000077265e-01 -1.381995758500478566e-01 -7.837601479107241254e-01 5.269949657904420270e-01 -2.567651821202820983e-01
1.738500000000000000e+03 5.770000000000000000e+02 1.154000000000000000e+03 6.847674890916598534e-01 1.478605825694218317e-04 2.570556227969398311e-01 3.753911026616094659e-01 -1.382044659030361999e-01 -7.840455128334693491e-01 5.269898900365295180e-01 -2.570556227969398311e-01
1.741500000000000000e+03 5.780000000000000000e+02 1.156000000000000000e+03 6.847706062129087501e-01 1.477728427993535345e-04 2.573464057350741685e-01 3.758140367010147087e-01 -1.382070607062229617e-01 -7.843290104179178046e-01 5.269826046828436361e-01 -2.573464057350741685e-01
1.744500000000000000e+03 5.790000000000000000e+02 1.158000000000000000e+03 6.847674946900303983e-01 1.476829705245647666e-04 2.576329420801032333e-01 3.762341876299551968e-01 -1.382119596163619013e-01 -7.846106528867955454e-01 5.269777108066923121e-01 -2.576329420801032333e-01
1.747500000000000000e+03 5.800000000000000000e+02 1.160000000000000000e+03 6.847707848012704046e-01 1.475937016753002822e-04 2.579199936775872226e-01 3.766515736392566094e-01 -1.382144159335245148e-01 -7.848904523798165833e-01 5.269704587022293607e-01 -2.579199936775872226e-01
1.750500000000000000e+03 5.810000000000000000e+02 1.162000000000000000e+03 6.847675111262084835e-01 1.475022519688474912e-04 2.582026920714675100e-01 3.770662128038351768e-01 -1.382193083718102899e-01 -7.851684209571545559e-01 5.269657288856870458e-01 -2.582026920714675100e-01
1.753500000000000000e+03 5.820000000000000000e+02 1.164000000000000000e+03 6.847709625834494940e-01 1.474114956932340878e-04 2.584860576980859692e-01 3.774781230835055901e-01 -1.382216315432594489e-01 -7.854445706000798832e-01 5.269585129019939140e-01 -2.584860576980859692e-01
1.756500000000000000e+03 5.830000000000000000e+02 1.166000000000000000e+03 6.847675338014541646e-01 1.473185139552172401e-04 2.587649697623390921e-01 3.778873223235595935e-01 -1.382265162807355119e-01 -7.857189132113844288e-01 5.269539434490453367e-01 -2.587649697623390921e-01
1.759500000000000000e+03 5.840000000000000000e+02 1.168000000000000000e+03 6.847711154462879923e-01 1.472263067581769413e-04 2.590446867410123311e-01 3.782938282555687870e-01 -1.382287190457711923e-01 -7.859914606160021133e-01 5.269467738749897823e-01 -2.590446867410123311e-01
1.762500000000000000e+03 5.850000000000000000e+02 1.170000000000000000e+03 6.847675785820326322e-01 1.471318460279825047e-04 2.593198786243191556e-01 3.786976584979389049e-01 -1.382335796923528370e-01 -7.862622245614536709e-01 5.269423459371345153e-01 -2.593198786243191556e-01
1.765500000000000000e+03 5.860000000000000000e+02 1.172000000000000000e+03 6.847712894093852531e-01 1.470382299709943933e-04 2.595959950137906036e-01 3.790988305565380356e-01 -1.382356634228140146e-01 -7.865312167183035053e-01 5.269352217045129017e-01 -2.595959950137906036e-01
1.768500000000000000e+03 5.870000000000000000e+02 1.174000000000000000e+03 6.847675947237221727e-01 1.469423215500049421e-04 2.598674956611837228e-01 3.794973618254094405e-01 -1.382405201410654982e-01 -7.867984486807195754e-01 5.269309530195358526e-01 -2.598674956611837228e-01
1.771500000000000000e+03 5.880000000000000000e+02 1.176000000000000000e+03 6.847714582617491219e-01 1.468473430421378802e-04 2.601400681991472563e-01 3.798932695873409870e-01 -1.382424769038790024e-01 -7.870639319668990552e-01 5.269238637677517989e-01 -2.601400681991472563e-01
1.774500000000000000e+03 5.890000000000000000e+02 1.178000000000000000e+03 6.847676579178648693e-01 1.467500392061439629e-04 2.604079445713024521e-01 3.802865710146277611e-01 -1.382473112316687791e-01 -7.873276780196599711e-01 5.269197334483575190e-01 -2.604079445713024521e-01
1.777500000000000000e+03 5.900000000000000000e+02 1.180000000000000000e+03 6.847715790060555641e-01 1.466537183052958658e-04 2.606769842876633936e-01 3.806772831694262837e-01 -1.382491781584381518e-01 -7.875896982067001062e-01 5.269127139190367126e-01 -2.606769842876633936e-01
1.780500000000000000e+03 5.910000000000000000e+02 1.182000000000000000e+03 6.847676945982571484e-01 1.465550638596092327e-04 2.609412912020342423e-01 3.810654230046943702e-01 -1.382539831514830175e-01 -7.878500038213183121e-01 5.269087126192840698e-01 -2.609412912020342423e-01
1.783500000000000000e+03 5.920000000000000000e+02 1.184000000000000000e+03 6.847716921126932865e-01 1.464574442227235579e-04 2.612068517712274884e-01 3.814510073647152666e-01 -1.382557541326324135e-01 -7.881086060827948714e-01 5.269017543115673829e-01 -2.612068517712274884e-01
1.786500000000000000e+03 5.930000000000000000e+02 1.186000000000000000e+03 6.847677479613926144e-01 1.463574836596082216e-04 2.614676445578900665e-01 3.818340529855557275e-01 -1.382605217214077364e-01 -7.883655161367530972e-01 5.268978715788630307e-01 -2.614676445578900665e-01
1.789500000000000000e+03 5.940000000000000000e+02 1.188000000000000000e+03 6.847718405639499073e-01 1.462586080120183314e-04 2.617297790375068267e-01 3.822145764959565817e-01 -1.382621906544682644e-01 -7.886207450558324616e-01 5.268909660183256349e-01 -2.617297790375068267e-01
1.792500000000000000e+03 5.950000000000000000e+02 1.190000000000000000e+03 6.847678015123136452e-01 1.461573722479430043e-04 2.619870897544378519e-01 3.825925944179002780e-01 -1.382669354261230610e-01 -7.888743038400833907e-01 5.268872140856455388e-01 -2.619870897544378519e-01
1.795500000000000000e+03 5.960000000000000000e+02 1.192000000000000000e+03 6.847719190346310825e-01 1.460572635112102763e-04 2.622458166343780706e-01 3.829681231731634217e-01 -1.382685301645278364e-01 -7.891262034215229537e-01 5.268803867871448832e-01 -2.622458166343780706e-01
1.798500000000000000e+03 5.970000000000000000e+02 1.194000000000000000e+03 6.847678873191579418e-01 1.459548119645740600e-04 2.624997293182864677e-01 3.833411790759692628e-01 -1.382732141609874510e-01 -7.893764546591293119e-01 5.268767253408428441e-01 -2.624997293182864677e-01
1.801500000000000000e+03 5.980000000000000000e+02 1.196000000000000000e+03 6.847720187878953979e-01 1.458535049026403279e-04 2.627550890821065410e-01 3.837117783334741961e-01 -1.382747399853960779e-01 -7.896250683392126435e-01 5.268699792571061025e-01 -2.627550890821065410e-01
1.804500000000000000e+03 5.990000000000000000e+02 1.198000000000000000e+03 6.847680078267759374e-01 1.457498771621373076e-04 2.630056533390767726e-01 3.840799370487072428e-01 -1.382793590685739427e-01 -7.898720551774589538e-01 5.268664018383821812e-01 -2.630056533390767726e-01
1.807500000000000000e+03 6.000000000000000000e+02 1.200000000000000000e+03 6.847720782152120211e-01 1.456473921122366654e-04 2.632576612428677576e-01 3.844456712210313487e-01 -1.382808458840169563e-01 -7.901174258192953381e-01 5.268597645764275805e-01 -2.632576612428677576e-01
1.810500000000000000e+03 6.010000000000000000e+02 1.202000000000000000e+03 6.847680733830361355e-01 1.455426210012652458e-04 2.635049153227907448e-01 3.848089967468372175e-01 -1.382854066819081684e-01 -7.903611908403743724e-01 5.268562755175836276e-01 -2.635049153227907448e-01
1.813500000000000000e+03 6.020000000000000000e+02 1.204000000000000000e+03 6.847721812175956435e-01 1.454390144518539942e-04 2.637536527084372029e-01 3.851699294201116341e-01 -1.382868177519775976e-01 -7.906033607470284164e-01 5.268497080385912135e-01 -2.637536527084372029e-01
1.816500000000000000e+03 6.030000000000000000e+02 1.206000000000000000e+03 6.847681596794454872e-01 1.453331302678826753e-04 2.639976311316089008e-01 3.855284849330491426e-01 -1.382913300431511394e-01 -7.908439459767004909e-01 5.268463148450915901e-01 -2.639976311316089008e-01
1.819500000000000000e+03 6.040000000000000000e+02 1.208000000000000000e+03 6.847722507032885098e-01 1.452284254279831920e-04 2.642431200662154200e-01 3.858846788765566416e-01 -1.382926873092738540e-01 -7.910829568983173132e-01 5.268398368321018932e-01 -2.642431200662154200e-01
1.822500000000000000e+03 6.050000000000000000e+02 1.210000000000000000e+03 6.847682895678730564e-01 1.451214789144922735e-04 2.644838953216621658e-01 3.862385267410181067e-01 -1.382971223462878541e-01 -7.913204038128678341e-01 5.268365084912056684e-01 -2.644838953216621658e-01
1.825500000000000000e+03 6.060000000000000000e+02 1.212000000000000000e+03 6.847722785408982826e-01 1.450156917195413394e-04 2.647261452340227139e-01 3.865900439166388702e-01 -1.382984598164805901e-01 -7.915562969536271698e-01 5.268301517196044559e-01 -2.647261452340227139e-01
1.828500000000000000e+03 6.070000000000000000e+02 1.214000000000000000e+03 6.847683962723037920e-01 1.449077203876567000e-04 2.649637667288302634e-01 3.869392456941970759e-01 -1.383028113603795572e-01 -7.917906464867335847e-01 5.268268797579033214e-01 -2.649637667288302634e-01
1.831500000000000000e+03 6.080000000000000000e+02 1.216000000000000000e+03 6.847723321720839973e-01 1.448008945023169939e-04 2.652028382809935581e-01 3.872861472655816928e-01 -1.383041112663991323e-01 -7.920234625115891713e-01 5.268206242305956133e-01 -2.652028382809935581e-01
1.834500000000000000e+03 6.090000000000000000e+02 1.218000000000000000e+03 6.847684617139175867e-01 1.446919170283202918e-04 2.654373217884535840e-01 3.876307637242614734e-01 -1.383084061421933630e-01 -7.922547550611599432e-01 5.268174332727063591e-01 -2.654373217884535840e-01
1.837500000000000000e+03 6.100000000000000000e+02 1.220000000000000000e+03 6.847724195858276852e-01 1.445841008512243275e-04 2.656732853141247075e-01 3.879731100659872256e-01 -1.383096404917281419e-01 -7.924845341025412715e-01 5.268112487884165640e-01 -2.656732853141247075e-01
1.840500000000000000e+03 6.110000000000000000e+02 1.222000000000000000e+03 6.847685731222409311e-01 1.444741519711502766e-04 2.659046767029020764e-01 3.883132011892641566e-01 -1.383138748876425461e-01 -7.927128095372621974e-01 5.268081328343601211e-01 -2.659046767029020764e-01
1.843500000000000000e+03 6.120000000000000000e+02 1.224000000000000000e+03 6.847724538288956220e-01 1.443653563818440974e-04 2.661375344899296058e-01 3.886510518958893323e-01 -1.383150831624839205e-01 -7.929395912017009884e-01 5.268020567117713826e-01 -2.661375344899296058e-01
1.846500000000000000e+03 6.130000000000000000e+02 1.226000000000000000e+03 6.847686927868948947e-01 1.442544805033450306e-04 2.663658982494265803e-01 3.889866768957581655e-01 -1.383192341090610511e-01 -7.931648888703950462e-01 5.267989906209684658e-01 -2.663658982494265803e-01
1.849500000000000000e+03 6.140000000000000000e+02 1.228000000000000000e+03 6.847724761790793258e-01 1.441447324226018914e-04 2.665956826156021808e-01 3.893200908178485187e-01 -1.383204252474872220e-01 -7.933887122635938649e-01 5.267930296479916841e-01 -2.665956826156021808e-01
1.852500000000000000e+03 6.150000000000000000e+02 1.230000000000000000e+03 6.847688280345146650e-01 1.440329660716420553e-04 2.668210696477169019e-01 3.896513081846479931e-01 -1.383244828491619893e-01 -7.936110710297514803e-01 5.267900013820345784e-01 -2.668210696477169019e-01
1.855500000000000000e+03 6.160000000000000000e+02 1.232000000000000000e+03 6.847724772490342282e-01 1.439222882480652773e-04 2.670478058442851133e-01 3.899803434231289279e-01 -1.383256723261777621e-01 -7.938319747530582227e-01 5.267841689087731094e-01 -2.670478058442851133e-01
1.858500000000000000e+03 6.170000000000000000e+02 1.234000000000000000e+03 6.847689946132595740e-01 1.438096725185500227e-04 2.672702763757252020e-01 3.903072108670352369e-01 -1.383296168165569495e-01 -7.940514329550424355e-01 5.267811565793172335e-01 -2.672702763757252020e-01
1.861500000000000000e+03 6.180000000000000000e+02 1.236000000000000000e+03 6.847724884823710445e-01 1.436980903555216949e-04 2.674939951968036134e-01 3.906319247574299158e-01 -1.383308140277687837e-01 -7.942694550949470633e-01 5.267754598981434500e-01 -2.674939951968036134e-01
1.864500000000000000e+03 6.190000000000000000e+02 1.238000000000000000e+03 6.847691039556522696e-01 1.435846404581442412e-04 2.677135621342099370e-01 3.909544992432191779e-01 -1.383346724213083412e-01 -7.944860505701316633e-01 5.267724884359217263e-01 -2.677135621342099370e-01
1.867500000000000000e+03 6.200000000000000000e+02 1.240000000000000000e+03 6.847724939822684709e-01 1.434721939684787686e-04 2.679343222361341148e-01 3.912749483817204998e-01 -1.383358583879943648e-01 -7.947012287164475497e-01 5.267669064803134349e-01 -2.679343222361341148e-01
1.870500000000000000e+03 6.210000000000000000e+02 1.242000000000000000e+03 6.847692340218543006e-01 1.433579441848306516e-04 2.681510345977257126e-01 3.915932861393239817e-01 -1.383396210812439520e-01 -7.949149988087514940e-01 5.267639642110257814e-01 -2.681510345977257126e-01
1.873500000000000000e+03 6.220000000000000000e+02 1.244000000000000000e+03 6.847725120084465766e-01 1.432446601907650112e-04 2.683688708673982459e-01 3.919095263918653815e-01 -1.383408000725730724e-01 -7.951273700611223294e-01 5.267584991937240835e-01 -2.683688708673982459e-01
1.876500000000000000e+03 6.230000000000000000e+02 1.246000000000000000e+03 6.847694046837580206e-01 1.431296444762401746e-04 2.685827778596646676e-01 3.922236829253524792e-01 -1.383444567625096711e-01 -7.953383516274215026e-01 5.267555737677568350e-01 -2.685827778596646676e-01
1.879500000000000000e+03 6.240000000000000000e+02 1.248000000000000000e+03 6.847724774391334979e-01 1.430155314287991314e-04 2.687976913204279672e-01 3.925357694363822425e-01 -1.383456663938035791e-01 -7.955479526015702962e-01 5.267502612811423290e-01 -2.687976913204279672e-01
1.882500000000000000e+03 6.250000000000000000e+02 1.250000000000000000e+03 6.847695479038696798e-01 1.428997824924453392e-04 2.690088405420283379e-01 3.928457995328272778e-01 -1.383492078797746438e-01 -7.957561820180462098e-01 5.267473414760178718e-01 -2.690088405420283379e-01
1.885500000000000000e+03 6.260000000000000000e+02 1.252000000000000000e+03 6.847724943444631895e-01 1.427848842232424707e-04 2.692208992029236914e-01 3.931537867341626802e-01 -1.383504182976953156e-01 -7.959630488520895719e-01 5.267421496491658806e-01 -2.692208992029236914e-01
1.888500000000000000e+03 6.270000000000000000e+02 1.254000000000000000e+03 6.847696969699808012e-01 1.426684193763035242e-04 2.694293099921492018e-01 3.934597444722507387e-01 -1.383538631326726442e-01 -7.961685620203122760e-01 5.267392520281630741e-01 -2.694293099921492018e-01
1.891500000000000000e+03 6.280000000000000000e+02 1.256000000000000000e+03 6.847724503867755885e-01 1.425527487170686496e-04 2.696385241983353387e-01 3.937636860916895465e-01 -1.383551016360584640e-01 -7.963727303808925129e-01 5.267342061825571742e-01 -2.696385241983353387e-01
1.894500000000000000e+03 6.290000000000000000e+02 1.258000000000000000e+03 6.847698570357557690e-01 1.424356091800012844e-04 2.698442615915124243e-01 3.940656248503974224e-01 -1.383584221945628745e-01 -7.965755627340098677e-01 5.267313011424974434e-01 -2.698442615915124243e-01
1.897500000000000000e+03 6.300000000000000000e+02 1.260000000000000000e+03 6.847723998677127666e-01 1.423191886580026219e-04 2.700506604785599674e-01 3.943655739202244215e-01 -1.383596968072629274e-01 -7.967770678222906300e-01 5.267264073437306626e-01 -2.700506604785599674e-01
1.900500000000000000e+03 6.310000000000000000e+02 1.262000000000000000e+03 6.847700047018216996e-01 1.422013988503402905e-04 2.702537585150717181e-01 3.946635463870118432e-01 -1.383628959652550283e-01 -7.969772543308231150e-01 5.267234958157513969e-01 -2.702537585150717181e-01
1.903500000000000000e+03 6.320000000000000000e+02 1.264000000000000000e+03 6.847724137607948958e-01 1.420842700222559962e-04 2.704574079873642845e-01 3.949595552513606722e-01 -1.383641774668790125e-01 -7.971761308877289842e-01 5.267187229003646998e-01 -2.704574079873642845e-01
1.906500000000000000e+03 6.330000000000000000e+02 1.266000000000000000e+03 6.847701683365172709e-01 1.419658449534569745e-04 2.706578834037657311e-01 3.952536134295442372e-01 -1.383672749169945482e-01 -7.973737060647821950e-01 5.267158226610164640e-01 -2.706578834037657311e-01
1.909500000000000000e+03 6.340000000000000000e+02 1.268000000000000000e+03 6.847723698763277245e-01 1.418480175423263709e-04 2.708587894970722054e-01 3.955457337538169638e-01 -1.383685934624860059e-01 -7.975699883776292687e-01 5.267111988805570633e-01 -2.708587894970722054e-01
1.912500000000000000e+03 6.350000000000000000e+02 1.270000000000000000e+03 6.847703151423516488e-01 1.417289902365283097e-04 2.710566938273604176e-01 3.958359289727862995e-01 -1.383715736340525304e-01 -7.977649862860516361e-01 5.267082924586912185e-01 -2.710566938273604176e-01
1.915500000000000000e+03 6.360000000000000000e+02 1.272000000000000000e+03 6.847723331363076982e-01 1.416104937056623112e-04 2.712549006931961326e-01 3.961242117519975237e-01 -1.383729207999025712e-01 -7.979587081943857463e-01 5.267038075011896137e-01 -2.712549006931961326e-01
1.918500000000000000e+03 6.370000000000000000e+02 1.274000000000000000e+03 6.847705211763536193e-01 1.414908988871552771e-04 2.714502895150073813e-01 3.964105946743857189e-01 -1.383757636095033217e-01 -7.981511624518333736e-01 5.267008729368259923e-01 -2.714502895150073813e-01
1.921500000000000000e+03 6.380000000000000000e+02 1.276000000000000000e+03 6.847723066456479213e-01 1.413717470617691075e-04 2.716458119791893555e-01 3.966950902407901935e-01 -1.383771598239621758e-01 -7.983423573528107831e-01 5.266965453736214275e-01 -2.716458119791893555e-01
1.924500000000000000e+03 6.390000000000000000e+02 1.278000000000000000e+03 6.847706784056727392e-01 1.412515959390505012e-04 2.718386963847027049e-01 3.969777108704699575e-01 -1.383798891991049052e-01 -7.985323011373304247e-01 5.266936047526277198e-01 -2.718386963847027049e-01
1.927500000000000000e+03 6.400000000000000000e+02 1.280000000000000000e+03 6.847722829187875559e-01 1.411318229097384403e-04 2.720315886585208398e-01 3.972584689015270509e-01 -1.383813150529196456e-01 -7.987210019912740488e-01 5.266894133327532090e-01 -2.720315886585208398e-01
1.930500000000000000e+03 6.410000000000000000e+02 1.282000000000000000e+03 6.847708050374853306e-01 1.410111315208689795e-04 2.722219894010375896e-01 3.975373765914798074e-01 -1.383839448040386499e-01 -7.989084680468202526e-01 5.266864786457826630e-01 -2.722219894010375896e-01
1.933500000000000000e+03 6.420000000000000000e+02 1.284000000000000000e+03 6.847722302269834138e-01 1.408907605298565814e-04 2.724122854844777120e-01 3.978144461176242874e-01 -1.383854006386003588e-01 -7.990947073826615288e-01 5.266824218981838168e-01 -2.724122854844777120e-01
1.936500000000000000e+03 6.430000000000000000e+02 1.286000000000000000e+03 6.847709957292692495e-01 1.407695704217043443e-04 2.726002731216304875e-01 3.980896895776315780e-01 -1.383878943296954489e-01 -7.992797280244460234e-01 5.266794549028155359e-01 -2.726002731216304875e-01
1.939500000000000000e+03 6.440000000000000000e+02 1.288000000000000000e+03 6.847721885482164206e-01 1.406486129557303882e-04 2.727879848276391073e-01 3.983631189899463076e-01 -1.383894022181399730e-01 -7.994635379450500956e-01 5.266755531174109883e-01 -2.727879848276391073e-01
1.942500000000000000e+03 6.450000000000000000e+02 1.290000000000000000e+03 6.847711541785496125e-01 1.405269370993947483e-04 2.729735753155743128e-01 3.986347462942316788e-01 -1.383917775548323403e-01 -7.996461450648832958e-01 5.266725697493089831e-01 -2.729735753155743128e-01
1.945500000000000000e+03 6.460000000000000000e+02 1.292000000000000000e+03 6.847721458800200001e-01 1.404054215077241727e-04 2.731587475432774026e-01 3.989045833519314632e-01 -1.383933260462302528e-01 -7.998275572522757226e-01 5.266688097089983200e-01 -2.731587475432774026e-01
1.948500000000000000e+03 6.470000000000000000e+02 1.294000000000000000e+03 6.847713033922414594e-01 1.402832796019054832e-04 2.733419703043128424e-01 3.991726419466219422e-01 -1.383955868285675905e-01 -8.000077823237247143e-01 5.266658120194118720e-01 -2.733419703043128424e-01
1.951500000000000000e+03 6.480000000000000000e+02 1.296000000000000000e+03 6.847720941550503593e-01 1.401612273510290910e-04 2.735246351755332705e-01 3.994389337857569000e-01 -1.383971768074121755e-01 -8.001868280450993298e-01 5.266621928695660593e-01 -2.735246351755332705e-01
1.954500000000000000e+03 6.490000000000000000e+02 1.298000000000000000e+03 6.847714523901348160e-01 1.400386421234214548e-04 2.737055260302272419e-01 3.997034705154282608e-01 -1.383993200143828761e-01 -8.003647021417656937e-01 5.266591761115384518e-01 -2.737055260302272419e-01
1.957500000000000000e+03 6.500000000000000000e+02 1.300000000000000000e+03 6.847720549055863470e-01 1.399160767741284975e-04 2.738857202853565154e-01 3.999662636979524621e-01 -1.384009473421358438e-01 -8.005414122831903123e-01 5.266556919978337969e-01 -2.738857202853565154e-01
1.960500000000000000e+03 6.510000000000000000e+02 1.302000000000000000e+03 6.847715924043992208e-01 1.397930642887480529e-04 2.740643025380905540e-01 4.002273248161248853e-01 -1.384029820495699670e-01 -8.007169660859093652e-01 5.266526635478188112e-01 -2.740643025380905540e-01
1.963500000000000000e+03 6.520000000000000000e+02 1.304000000000000000e+03 6.847719941777220543e-01 1.396700037809204241e-04 2.742420524238372570e-01 4.004866652777595015e-01 -1.384046526384299369e-01 -8.008913711166045779e-01 5.266493186927673209e-01 -2.742420524238372570e-01
1.966500000000000000e+03 6.530000000000000000e+02 1.306000000000000000e+03 6.847717675104035839e-01 1.395465955640609807e-04 2.744183801767259290e-01 4.007442964163336896e-01 -1.384065566928462110e-01 -8.010646348925749560e-01 5.266462547158490271e-01 -2.744183801767259290e-01
1.969500000000000000e+03 6.540000000000000000e+02 1.308000000000000000e+03 6.847719721228956447e-01 1.394230606602830946e-04 2.745937179704275310e-01 4.010002294912069498e-01 -1.384082700016958933e-01 -8.012367648818541355e-01 5.266430469114266044e-01 -2.745937179704275310e-01
1.972500000000000000e+03 6.550000000000000000e+02 1.310000000000000000e+03 6.847718936092413999e-01 1.392992583707406914e-04 2.747677871362860236e-01 4.012544756883372754e-01 -1.384100790094551503e-01 -8.014077685037330756e-01 5.266399813674470520e-01 -2.747677871362860236e-01
