# tau_total W_out Q_meas
1.252499999999998082e+01 3.004835262965357412e-01 -1.827816821008418691e+00
1.259999999999998188e+01 3.003397554268137926e-01 -4.153236980039563875e+00
1.267499999999998295e+01 3.005155639223312525e-01 -2.990517767450234565e+00
1.274999999999998224e+01 3.003252690498900979e-01 -1.162702622061657198e+00
1.282499999999997975e+01 3.005062518083471135e-01 -8.473967906145444928e+00
1.289999999999998082e+01 3.003283819253830256e-01 -4.818297381940167767e+00
1.297499999999998188e+01 3.004861992443004226e-01 -5.483447853257343851e+00
1.304999999999997939e+01 3.003364655672910999e-01 -3.902430970927420195e-06
1.312499999999997868e+01 3.004687739514457778e-01 -3.655641326520010281e+00
1.319999999999997975e+01 3.003764864577673777e-01 -8.473939567024263653e+00
1.327499999999998082e+01 3.004596163492756489e-01 -3.976474965837429806e-06
1.334999999999998010e+01 3.003634167761652929e-01 -1.827798478896355272e+00
1.342499999999997762e+01 3.005193502429313046e-01 -7.143709682064377731e+00
1.349999999999997868e+01 3.004329417931840274e-01 -7.143685365577542967e+00
1.357499999999997975e+01 3.004620805160214125e-01 -2.990514452521541244e+00
1.364999999999997726e+01 3.004127057228038744e-01 -3.655626505889712607e+00
1.372499999999997655e+01 3.004336087158527846e-01 -4.122628054888327967e-06
1.379999999999997762e+01 3.004442027800005022e-01 -1.827811497938573559e+00
1.387499999999997868e+01 3.004203196640518048e-01 -1.827798253434678832e+00
1.394999999999997797e+01 3.004898837142261359e-01 -1.827808749182320947e+00
1.402499999999997549e+01 3.004910324744003436e-01 -4.818326621873649351e+00
1.409999999999997655e+01 3.005127406706775695e-01 -1.827821586113484109e+00
1.417499999999997762e+01 3.004497664393305234e-01 -6.646086846720203667e+00
1.424999999999997513e+01 3.006068176155297644e-01 -7.143731290418039670e+00
1.432499999999997442e+01 3.004674460644752854e-01 -7.311281868806399409e+00
1.439999999999997549e+01 3.006053864134753395e-01 -7.143718026207515948e+00
1.447499999999997655e+01 3.004675583698467323e-01 -7.311237410053498920e+00
1.454999999999997584e+01 3.006035238389722641e-01 -3.655623295354621050e+00
1.462499999999997335e+01 3.004836835159678810e-01 -5.483420732928509622e+00
1.469999999999997442e+01 3.006343772886006516e-01 -1.827815451291413762e+00
1.477499999999997549e+01 3.004944264182002334e-01 -4.818308086618698027e+00
1.484999999999997300e+01 3.006541831086941841e-01 -4.443733666718765324e-06
1.492499999999997229e+01 3.005203042791593226e-01 -1.827821582730958960e+00
