# tau_total W_out Q_meas
1.222499999999998188e+01 2.988608221943388488e-01 -2.978367068482737324e-08
1.229999999999998295e+01 2.985921930335665442e-01 -6.092573159774575808e-01
1.237499999999998401e+01 2.986494469873379742e-01 -6.092439342741996500e-01
1.244999999999998153e+01 2.986542699721519423e-01 -1.218496366445961154e+00
1.252499999999998082e+01 2.989707546268831617e-01 -6.092464697242124805e-01
1.259999999999998188e+01 2.993127704898606023e-01 -3.043081421435685772e-08
1.267499999999998295e+01 2.990171750166923381e-01 -6.092449971735929282e-01
1.274999999999998224e+01 2.987805880812207660e-01 -1.218474989899175132e+00
1.282499999999997975e+01 2.988209087848012757e-01 -3.203630267626564581e-08
1.289999999999998082e+01 2.988575930456189855e-01 -1.218466595478232772e+00
1.297499999999998188e+01 2.991114389636494453e-01 -3.295050513440281336e-08
1.304999999999997939e+01 2.994305138446841097e-01 -6.092527209559213119e-01
1.312499999999997868e+01 2.991540736993646421e-01 -3.362934862235082202e-08
1.319999999999997975e+01 2.989163232323380770e-01 -6.092471111803771100e-01
1.327499999999998082e+01 2.989699870880392352e-01 -1.218516931745914134e+00
1.334999999999998010e+01 2.989635783282926784e-01 -3.495171460477014471e-08
1.342499999999997762e+01 2.992445195314131778e-01 -6.092649671494482222e-01
1.349999999999997868e+01 2.995583209544997461e-01 -1.606069352251024540e+00
1.357499999999997975e+01 2.992846579849706146e-01 -6.092484507824295070e-01
1.364999999999997726e+01 2.990563243276724847e-01 -3.629958776824984191e-08
1.372499999999997655e+01 2.991070270046040092e-01 -3.606429081944954862e-08
1.379999999999997762e+01 2.991058022050859799e-01 -6.092539154806527746e-01
1.387499999999997868e+01 2.993582694039728098e-01 -3.701838207003755818e-08
1.394999999999997797e+01 2.996375908387989284e-01 -3.647028609664856381e-08
1.402499999999997549e+01 2.994633770498883463e-01 -9.968150734148950587e-01
1.409999999999997655e+01 2.991831833357636583e-01 -3.840213049406184800e-08
1.417499999999997762e+01 2.992300727812369221e-01 -3.817695659812952069e-08
1.424999999999997513e+01 2.992823949101085512e-01 -3.875645819286471783e-01
1.432499999999997442e+01 2.994645901355192930e-01 -3.915584172896564906e-08
1.439999999999997549e+01 2.997260896411262365e-01 -3.861666347777393941e-08
1.447499999999997655e+01 2.994981511113358197e-01 -6.092667758347193319e-01
1.454999999999997584e+01 2.992971380512227109e-01 -1.218504668857589124e+00
1.462499999999997335e+01 2.993564096959814291e-01 -1.218496160234163295e+00
1.469999999999997442e+01 2.993348910147237696e-01 -6.092612885406669676e-01
1.477499999999997549e+01 2.995613344584969751e-01 -4.135580812518970428e-08
1.484999999999997300e+01 2.998048659662213566e-01 -6.092588712350056612e-01
1.492499999999997229e+01 2.995894096106911375e-01 -4.212983733940240782e-08
